date,mean_rate,normalized_mean_rate,symbol_count,rolling_avg,rolling_std,rolling_min,rolling_max,future_avg,future_std,future_min,future_max
2024-10-27 00:00:00+0000,1.973374403056352e-05,8.244444126074501e-05,349,0.00019827866061293355,0.00010848076763086772,2.0557936962750736e-05,0.0003047591907514451,0.00015092321245497884,0.00017900794060639495,-0.00011183840455840453,0.00034173080000000005
2024-11-03 00:00:00+0000,-1.2901282051282045e-05,-0.00011183840455840453,351,0.0001509232124549788,0.000179007940606408,-0.00011183840455840453,0.00034173080000000005,0.0003289888880452907,0.0002836948316118847,2.304509971509974e-05,0.0009118581019830029
2024-11-10 00:00:00+0000,0.00020766376298394712,0.0009118581019830029,353,0.0003289888880452907,0.00028369483161189266,2.304509971509974e-05,0.0009118581019830029,0.0007582893933906088,0.0002572488494834995,0.0003959209550561798,0.0011641741573033707
2024-11-17 00:00:00+0000,0.00021239562674094705,0.0008908225626740947,359,0.0007582893933906087,0.00025724884948350753,0.0003959209550561798,0.0011641741573033707,0.0008730468788722394,0.0003861931385768994,0.00040559252747252755,0.001531754904109589
2024-11-24 00:00:00+0000,0.00022408615525114156,0.0009910400547945206,365,0.0008730468788722394,0.00038619313857690457,0.00040559252747252755,0.001531754904109589,0.0010509719149018235,0.0005394127147851929,0.0002480685013623979,0.001799454584450402
2024-12-01 00:00:00+0000,0.00035731347184986593,0.0015230958981233243,373,0.0010509719149018235,0.0005394127147851965,0.0002480685013623979,0.001799454584450402,0.002390651069864438,0.0006093325401267882,0.0012656629144385026,0.002923556904761905
2024-12-08 00:00:00+0000,0.0006080487037037037,0.0026394097354497355,378,0.002390651069864438,0.0006093325401267892,0.0012656629144385026,0.002923556904761905,0.0003157917704319633,0.0004602891682255264,-0.0003097821578947368,0.0012084892348284961
2024-12-15 00:00:00+0000,3.062544066317627e-05,0.00015300986910994768,382,0.0003157917704319633,0.00046028916822553307,-0.0003097821578947368,0.0012084892348284961,3.073552222960177e-05,0.0002452893791146087,-0.00039757103092783505,0.0002883486458333334
2024-12-22 00:00:00+0000,-9.753268041237113e-05,-0.00039757103092783505,388,3.0735522229601776e-05,0.0002452893791146223,-0.00039757103092783505,0.0002883486458333334,-0.00023109445153138316,0.000233684146328963,-0.000527768766066838,8.497452685421998e-05
2024-12-29 00:00:00+0000,-7.977930909863946e-05,-0.0004311152806122449,392,-0.0002310944515313832,0.00023368414632897848,-0.000527768766066838,8.497452685421998e-05,5.685883524706408e-05,0.00024985953255490567,-0.00022369374045801523,0.00038692308860759496
