symbol,funding_interval_minutes,funding_events_per_day,mean_rate_per_interval,mean_abs_rate_per_interval,std_rate_per_interval,mean_daily_rate,mean_daily_abs_rate,std_daily_rate,max_abs_rate,max_daily_abs_rate,count,positive_count,negative_count,positive_pct,mean_positive,mean_negative,first_date,last_date,max_timestamp,max_rate_value,sharpe_ratio,annual_return
DRIFTUSDT,240,6.0,0.004834875000000001,0.004852625000000001,0.0009340880579474293,0.02900925,0.029115750000000003,0.005604528347684576,0.005,0.030000000000000002,32,31,1,96.875,0.004999999999999998,-0.00028399999999999996,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,0.005,5.1950401878203945,11.167557863097176
DUCKUSDT,240,6.0,0.00544903125,0.00544903125,0.002540104334717375,0.0326941875,0.0326941875,0.015240626008304252,0.019369,0.11621399999999998,32,32,0,100.0,0.00544903125,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.019369,2.1451997760581305,12.67239706085197
DUSKUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,16,16,0,100.0,0.01,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,0.0,11.570174904772411
DYDXUSDT,480,3.0,0.007451812499999999,0.0100481875,0.007102643791516414,0.022355437500000002,0.0301445625,0.021307931374549244,0.014223999999999999,0.042672,16,14,2,87.5,0.010000000000000002,-0.0103855,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 08:00:00+00:00,-0.014223999999999999,1.4147108872335425,8.500894100073841
DYMUSDT,240,6.0,0.003911437500000001,0.0048415625,0.0030412249329409913,0.023468625000000003,0.029049375000000006,0.018247349597645946,0.008103,0.048618,32,29,3,90.625,0.004829241379310344,-0.004960666666666667,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 20:00:00+00:00,-0.008103,1.5919777743364771,8.942543254291358
EDUUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,16,16,0,100.0,0.01,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,0.0,11.570174904772411
EGLDUSDT,480,3.0,0.0021010625000000005,0.0141489375,0.02573786136017974,0.0063031875000000015,0.04244681250000001,0.07721358408053922,0.09327400000000001,0.279822,16,13,3,81.25,0.010000000000000002,-0.03212766666666667,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 08:00:00+00:00,-0.09327400000000001,0.5497324467638361,2.3272586384517346
EIGENUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,32,32,0,100.0,0.005,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,0.005,0.0,11.570174904772411
ELXUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,32,32,0,100.0,0.005,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,0.005,0.0,11.570174904772411
ENAPERP,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,16,16,0,100.0,0.01,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,0.0,11.570174904772411
ENAUSDT,240,6.0,2.4343750000000016e-05,0.006245531250000001,0.007499225820728581,0.0001460625000000016,0.037473187500000005,0.04499535492437148,0.020784,0.12470400000000001,32,22,10,68.75,0.004559909090909091,-0.009953899999999998,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-14 20:00:00+00:00,-0.020784,0.8328234672886836,0.05332698735216468
ENJUSDT,480,3.0,0.00858875,0.01003975,0.005391254789007843,0.025766250000000004,0.03011925,0.01617376436702353,0.011608,0.034824,16,15,1,93.75,0.009935200000000002,-0.011608,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 08:00:00+00:00,-0.011608,1.8622288118287251,9.859786485762578
ENSUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,16,16,0,100.0,0.01,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,0.0,11.570174904772411
EOSUSDT,480,3.0,0.008532375,0.009238625,0.004021119593264211,0.025597125,0.027715875000000004,0.012063358779792633,0.01,0.030000000000000002,16,15,1,93.75,0.009477866666666668,-0.00565,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,2.2975255487242032,9.79200768198023
EPICUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,32,32,0,100.0,0.005,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,0.005,0.0,11.570174904772411
EPTUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,32,32,0,100.0,0.005,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,0.005,0.0,11.570174904772411
ETCPERP,480,3.0,0.0084983125,0.008779562500000001,0.0037780270992278497,0.0254949375,0.026338687500000003,0.011334081297683549,0.01,0.030000000000000002,16,15,1,93.75,0.009214866666666668,-0.0022500000000000003,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,2.3238484715459986,9.751075069352932
ETCUSDT,480,3.0,0.00872,0.009016625,0.0035832962292652653,0.026160000000000003,0.027049875,0.010749888687795797,0.01,0.030000000000000002,16,15,1,93.75,0.009459533333333334,-0.002373,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,2.516293497132613,10.017748068915733
ETHBTCUSDT,480,3.0,0.00726075,0.00726075,0.029042999999999992,0.02178225,0.02178225,0.087129,0.116172,0.348516,16,1,0,6.25,0.116172,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-12 00:00:00+00:00,0.116172,0.25,8.274182920146966
ETHFIPERP,480,3.0,-0.0067512499999999994,0.020010125,0.03581460564164663,-0.020253750000000004,0.060030375,0.10744381692493989,0.127676,0.38302800000000004,16,11,5,68.75,0.009642818181818183,-0.042818199999999994,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,-0.127676,0.5587140955904157,-7.126670989500483
ETHFIUSDT,240,6.0,-0.0002630624999999996,0.0082339375,0.012550941666092035,-0.0015783749999999986,0.04940362500000001,0.07530564999655222,0.044565,0.26739,32,26,6,81.25,0.0049051538461538455,-0.022658666666666664,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,-0.044565,0.6560414125933698,-0.5744550820742322
ETHPERP,480,3.0,0.0022238125,0.0042844375,0.004717750427463638,0.006671437499999999,0.0128533125,0.014153251282390911,0.01,0.030000000000000002,16,9,7,56.25,0.0057851111111111115,-0.002355,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-12 08:00:00+00:00,0.01,0.9081526388209994,2.464881527457896
ETHUSDT,480,3.0,0.005836,0.006475875000000001,0.004770518853681781,0.017508000000000003,0.019427625,0.014311556561045343,0.01,0.030000000000000002,16,13,3,81.25,0.007576538461538462,-0.0017063333333333334,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,1.3574781273533931,6.5984309379566675
ETHWUSDT,240,6.0,0.0002792500000000004,0.007472062500000001,0.010123321968475534,0.0016755000000000012,0.044832374999999994,0.0607399318108532,0.02965,0.1779,32,25,7,78.125,0.00496084,-0.016440714285714288,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-16 00:00:00+00:00,-0.02965,0.738103808539166,0.6134261760924353
FARTCOINUSDT,240,6.0,0.02377125,0.02377125,0.015280790492134762,0.1426275,0.1426275,0.09168474295280857,0.058871,0.353226,32,32,0,100.0,0.02377125,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-14 08:00:00+00:00,0.058871,1.5556295999369534,68.23968534159137
FBUSDT,480,3.0,0.05052025,0.05052025,0.038398390043507466,0.15156075000000002,0.15156075000000002,0.1151951701305224,0.132451,0.397353,16,16,0,100.0,0.05052025,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-12 08:00:00+00:00,0.132451,1.3156866718307152,73.8074595153392
FHEUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,32,32,0,100.0,0.005,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,0.005,0.0,11.570174904772411
FIDAUSDT,240,6.0,-0.0127314375,0.0202314375,0.04329844154383619,-0.076388625,0.121388625,0.25979064926301715,0.193243,1.159458,32,24,8,75.0,0.005,-0.06592574999999999,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-12 16:00:00+00:00,-0.193243,0.46725555882923164,-24.34033755877174
FILUSDT,480,3.0,0.0062135624999999995,0.0083663125,0.006408400517744919,0.018640687500000003,0.025098937499999998,0.019225201553234757,0.01,0.030000000000000002,16,13,3,81.25,0.008972230769230769,-0.0057406666666666665,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,1.3055227239361218,7.039974133587945
FIOUSDT,240,6.0,0.00539990625,0.00539990625,0.002262211369711062,0.0323994375,0.0323994375,0.013573268218266375,0.017797,0.10678200000000002,32,32,0,100.0,0.00539990625,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,0.017797,2.387003408390479,12.551284449592682
FLMUSDT,240,6.0,0.00641015625,0.01818065625,0.024450154668168852,0.0384609375,0.10908393749999999,0.14670092800901313,0.055769,0.334614,32,27,5,84.375,0.014572333333333335,-0.0376656,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 20:00:00+00:00,-0.055769,0.7435804188866345,15.068271632805486
FLOCKUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,32,32,0,100.0,0.005,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,0.005,0.0,11.570174904772411
FLOWUSDT,480,3.0,0.0094004375,0.0094004375,0.0023982499999999998,0.028201312500000006,0.028201312500000006,0.00719475,0.01,0.030000000000000002,16,16,0,100.0,0.0094004375,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,3.919707078077766,10.840304241324162
FLRUSDT,480,3.0,-0.018398875,0.023751625,0.0266619701094399,-0.055196625,0.07125487500000001,0.07998591032831971,0.064024,0.19207200000000002,16,6,10,37.5,0.007137,-0.033720400000000005,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-12 08:00:00+00:00,-0.064024,0.8908428335380412,-18.25154728298942
FLUXUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,32,32,0,100.0,0.005,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,0.005,0.0,11.570174904772411
FORMUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,32,32,0,100.0,0.005,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,0.005,0.0,11.570174904772411
FORTHUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,16,16,0,100.0,0.01,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,0.0,11.570174904772411
FOXYUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,16,16,0,100.0,0.01,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,0.0,11.570174904772411
FTNUSDT,480,3.0,0.032529875,0.032529875,0.03642986374917334,0.097589625,0.097589625,0.10928959124752,0.12045700000000001,0.361371,16,16,0,100.0,0.032529875,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-13 16:00:00+00:00,0.12045700000000001,0.8929452831329397,42.76481444097286
FUELUSDT,240,6.0,0.002494687500000001,0.0070141875000000005,0.013659998825007034,0.014968125000000004,0.04208512500000001,0.08195999295004221,0.072312,0.433872,32,31,1,96.875,0.004907806451612902,-0.072312,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-16 00:00:00+00:00,-0.072312,0.5134837557349782,5.6149310534778785
FUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,16,16,0,100.0,0.01,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,0.0,11.570174904772411
FWOGUSDT,480,3.0,0.0169645,0.0169645,0.015981871288014638,0.050893499999999994,0.050893499999999994,0.04794561386404391,0.070687,0.21206099999999997,16,16,0,100.0,0.0169645,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-12 16:00:00+00:00,0.070687,1.0614839585601137,20.407786993979983
FXSUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,16,16,0,100.0,0.01,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,0.0,11.570174904772411
GALAUSDT,480,3.0,0.009892375000000002,0.009892375000000002,0.0003067630736143669,0.029677125000000002,0.029677125000000002,0.0009202892208431013,0.01,0.030000000000000002,16,16,0,100.0,0.009892375000000002,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,32.24760686951435,11.438806772782527
GASUSDT,120,12.0,-0.0031806093750000007,0.006649734375000001,0.011993914067330726,-0.0381673125,0.0797968125,0.1439269688079687,0.055268,0.663216,64,46,18,71.875,0.002413304347826088,-0.017476166666666668,2025-05-10 18:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-12 12:00:00+00:00,-0.055268,0.5544257143806529,-13.006543513843816
GIGAUSDT,240,6.0,0.01943384375,0.01943384375,0.0263517448257586,0.11660306250000001,0.11660306250000001,0.1581104689545516,0.09865099999999999,0.5919059999999999,32,32,0,100.0,0.01943384375,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-12 04:00:00+00:00,0.09865099999999999,0.7374784432112286,53.0130825847952
GLMRUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,16,16,0,100.0,0.01,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,0.0,11.570174904772411
GLMUSDT,240,6.0,0.002279625,0.007407875,0.015388764878962834,0.013677749999999999,0.04444725,0.09233258927377701,0.082052,0.492312,32,31,1,96.875,0.004999999999999998,-0.082052,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 04:00:00+00:00,-0.082052,0.4813820380170285,5.118739076100454
GMTUSDT,480,3.0,0.008438625,0.010134375000000001,0.0058785210257342796,0.025315875,0.030403125000000003,0.017635563077202838,0.013566000000000002,0.040698000000000005,16,15,1,93.75,0.0099056,-0.013566000000000002,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-16 00:00:00+00:00,-0.013566000000000002,1.723966786141439,9.679385810263664
GMXUSDT,480,3.0,0.0041139375,0.0096681875,0.01004664312407383,0.012341812500000002,0.0290045625,0.030139929372221496,0.022044,0.066132,16,12,4,75.0,0.009188083333333333,-0.0111085,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 16:00:00+00:00,-0.022044,0.9623301415806267,4.6074760673199044
GNOUSDT,480,3.0,-0.042206625,0.044500750000000006,0.04420877039212166,-0.12661987500000002,0.13350225000000002,0.132626311176365,0.133592,0.400776,16,2,14,12.5,0.0091765,-0.049547071428571426,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 08:00:00+00:00,-0.133592,1.006604562969939,-37.02644979639148
GOATUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,32,32,0,100.0,0.005,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,0.005,0.0,11.570174904772411
GODSUSDT,240,6.0,-0.024018625000000002,0.032456125,0.1264593553168178,-0.14411174999999998,0.19473675000000001,0.7587561319009066,0.703811,4.222866,32,27,5,84.375,0.004999999999999999,-0.18071919999999997,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-13 20:00:00+00:00,-0.703811,0.25665262106301184,-40.92647146347975
GOMININGUSDT,480,3.0,0.0106040625,0.0106040625,0.004470028731730927,0.0318121875,0.0318121875,0.01341008619519278,0.026208999999999996,0.07862699999999999,16,16,0,100.0,0.0106040625,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 16:00:00+00:00,0.026208999999999996,2.372258241815326,12.310370626467048
GORKUSDT,240,6.0,0.019205281249999998,0.019205281249999998,0.027977043809839914,0.1152316875,0.1152316875,0.16786226285903946,0.113944,0.6836639999999999,32,32,0,100.0,0.019205281249999998,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 20:00:00+00:00,0.113944,0.6864657102636855,52.24996879406274
GPSUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,32,32,0,100.0,0.005,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,0.005,0.0,11.570174904772411
GRASSUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,32,32,0,100.0,0.005,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,0.005,0.0,11.570174904772411
GRIFFAINUSDT,240,6.0,0.005488906250000001,0.005488906250000001,0.0018539810932566773,0.0329334375,0.0329334375,0.011123886559540065,0.013916,0.08349599999999999,32,32,0,100.0,0.005488906250000001,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 00:00:00+00:00,0.013916,2.9606052995709162,12.770800309810548
GRTUSDT,480,3.0,0.007394625,0.008395875,0.005092240134099465,0.022183875000000002,0.025187625,0.015276720402298395,0.01,0.030000000000000002,16,13,3,81.25,0.009717230769230771,-0.0026699999999999996,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,1.6487586560928682,8.432986887896
GTCUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,16,16,0,100.0,0.01,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,0.0,11.570174904772411
GUNUSDT,240,6.0,0.006046812500000001,0.006046812500000001,0.004320417389017243,0.036280875,0.036280875,0.025922504334103456,0.026879999999999998,0.16127999999999998,32,32,0,100.0,0.006046812500000001,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 20:00:00+00:00,0.026879999999999998,1.3995898904053474,14.156619757470313
GUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,32,32,0,100.0,0.005,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,0.005,0.0,11.570174904772411
HAEDALUSDT,240,6.0,-0.0218266875,0.024855625000000003,0.030623517266476122,-0.13096012499999998,0.14913374999999998,0.18374110359885673,0.105723,0.634338,32,10,22,31.25,0.004846300000000001,-0.03395077272727273,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-13 08:00:00+00:00,-0.105723,0.8116515416473634,-38.01747697682061
HBARUSDT,480,3.0,0.008044437500000001,0.0082855625,0.003821576462992727,0.0241333125,0.024856687500000002,0.011464729388978181,0.01,0.030000000000000002,16,15,1,93.75,0.008709333333333333,-0.001929,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,2.168100672650539,9.207107612232646
HEIUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,32,32,0,100.0,0.005,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,0.005,0.0,11.570174904772411
HFTUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,16,16,0,100.0,0.01,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,0.0,11.570174904772411
HIFIUSDT,240,6.0,-0.07278715625,0.08271921875000002,0.14831895100459627,-0.4367229375,0.49631531250000016,0.8899137060275777,0.54262,3.25572,32,24,8,75.0,0.006621375,-0.31101275,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,-0.54262,0.5577117299557804,-79.76041115493445
HIGHUSDT,480,3.0,0.006378875000000001,0.010248875000000001,0.009272696212537106,0.019136625000000004,0.030746625000000003,0.02781808863761132,0.024209,0.072627,16,14,2,87.5,0.00950157142857143,-0.015479999999999999,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 16:00:00+00:00,-0.024209,1.1052745355922537,7.233873702079285
HIPPOUSDT,240,6.0,0.007241125,0.007703125000000001,0.015098592978133919,0.04344675,0.04621875,0.09059155786880353,0.089108,0.534648,32,31,1,96.875,0.007713161290322583,-0.007391999999999999,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-14 12:00:00+00:00,0.089108,0.5101882679502532,17.18060585493797
HIVEUSDT,120,12.0,-0.000863125,0.005394375000000001,0.012971719845953533,-0.010357500000000004,0.0647325,0.15566063815144238,0.073008,0.876096,64,58,6,90.625,0.0025000000000000005,-0.03337333333333333,2025-05-10 18:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 04:00:00+00:00,-0.073008,0.41585657600235254,-3.710107673273444
HMSTRUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,32,32,0,100.0,0.005,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,0.005,0.0,11.570174904772411
HNTUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,16,16,0,100.0,0.01,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,0.0,11.570174904772411
HOOKUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,16,16,0,100.0,0.01,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,0.0,11.570174904772411
HOTUSDT,480,3.0,0.009891312499999999,0.009891312499999999,0.0004347500000000002,0.029673937500000004,0.029673937500000004,0.001304250000000001,0.01,0.030000000000000002,16,16,0,100.0,0.009891312499999999,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,22.751725129384692,11.437510644088999
HPOS10IUSDT,480,3.0,0.0075144375,0.011534187500000001,0.010596087170704413,0.022543312500000003,0.0346025625,0.031788261512113246,0.032158,0.096474,16,15,1,93.75,0.01015926666666667,-0.032158,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 08:00:00+00:00,-0.032158,1.0885327115738725,8.575306715983677
HYPEPERP,240,6.0,0.01847784375,0.01847784375,0.0516895336108799,0.1108670625,0.1108670625,0.3101372016652794,0.279368,1.6762080000000001,32,32,0,100.0,0.01847784375,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 08:00:00+00:00,0.279368,0.35747747095382343,49.84640604586117
HYPERUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,32,32,0,100.0,0.005,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,0.005,0.0,11.570174904772411
HYPEUSDT,480,3.0,0.007531312500000001,0.008772812500000001,0.005865371846339611,0.0225939375,0.0263184375,0.017596115539018835,0.014978,0.044934,16,14,2,87.5,0.009316642857142858,-0.004966,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-14 00:00:00+00:00,0.014978,1.4956958791069364,8.595366722906416
ICPUSDT,480,3.0,0.00965875,0.00965875,0.0013650000000000001,0.028976250000000002,0.028976250000000002,0.0040950000000000005,0.01,0.030000000000000002,16,16,0,100.0,0.00965875,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,7.076007326007326,11.15417241771619
ICXUSDT,480,3.0,0.0060920625,0.010563312500000002,0.009784971752428994,0.0182761875,0.03168993750000001,0.029354915257286986,0.024199000000000002,0.07259700000000001,16,14,2,87.5,0.009517357142857143,-0.017885,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-16 00:00:00+00:00,-0.024199000000000002,1.0795445063372608,6.897686412652271
IDEXUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,16,16,0,100.0,0.01,0.0,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,0.0,11.570174904772411
IDUSDT,480,3.0,0.0090765,0.0096735,0.0036940000000000002,0.027229500000000004,0.029020500000000005,0.011082000000000002,0.01,0.030000000000000002,16,15,1,93.75,0.010000000000000002,-0.004776,2025-05-11 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.01,2.6187060097455332,10.447945891466514
ILVUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,32,32,0,100.0,0.005,0.0,2025-05-10 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-10 20:00:00+00:00,0.005,0.0,11.570174904772411
