date,mean_rate,normalized_mean_rate,symbol_count
2024-05-27 00:00:00+0000,0.0001175586938534279,0.000492699219858156,282
2024-05-28 00:00:00+0000,0.00011041781323877069,0.0004610708510638298,282
2024-05-29 00:00:00+0000,5.3358245862884176e-05,5.8719829787234047e-05,282
2024-05-30 00:00:00+0000,3.4797220259128386e-05,0.00011198674911660781,283
2024-05-31 00:00:00+0000,6.494975352112677e-05,0.00025020862676056345,284
2024-06-01 00:00:00+0000,0.00011216532276995305,0.0004672558098591549,284
2024-06-02 00:00:00+0000,0.00012768323943661972,0.0005365929929577465,284
2024-06-03 00:00:00+0000,0.00012055911384976525,0.0005118158802816901,284
2024-06-04 00:00:00+0000,0.0001242258041958042,0.0005335660839160839,286
2024-06-05 00:00:00+0000,0.00014847613821138212,0.0006048147735191638,287
2024-06-06 00:00:00+0000,0.00016895110336817654,0.0007108435888501742,287
2024-06-07 00:00:00+0000,0.00016450588811995387,0.0006857240830449828,289
2024-06-08 00:00:00+0000,8.311594002306805e-05,0.0003261433910034602,289
2024-06-09 00:00:00+0000,8.070574394463668e-05,0.00033023273356401386,289
2024-06-10 00:00:00+0000,9.002993079584775e-05,0.000370793044982699,289
2024-06-11 00:00:00+0000,7.238144902634594e-05,0.0002817180412371134,291
2024-06-12 00:00:00+0000,7.200036655211913e-05,0.00029085120274914095,291
2024-06-13 00:00:00+0000,5.2649192263936295e-05,0.00019103126279863483,293
2024-06-14 00:00:00+0000,2.8392275312855526e-05,7.239068259385666e-05,293
2024-06-15 00:00:00+0000,3.8289237770193405e-05,0.00012139515358361777,293
2024-06-16 00:00:00+0000,4.688989192263937e-05,0.00016961573378839593,293
2024-06-17 00:00:00+0000,-2.3802901023890687e-06,-0.00010141614334470986,293
2024-06-18 00:00:00+0000,-3.305064277588168e-05,-0.00020500395904436857,293
2024-06-19 00:00:00+0000,-9.619590443686003e-06,-0.00012018638225255973,293
2024-06-20 00:00:00+0000,1.2372953514739233e-05,3.3774455782312945e-05,294
2024-06-21 00:00:00+0000,2.046237288135598e-06,-1.7017728813559267e-05,295
2024-06-22 00:00:00+0000,2.5911661016949154e-05,7.36343050847458e-05,295
2024-06-23 00:00:00+0000,4.5070847457627125e-05,0.00019061461016949154,295
2024-06-24 00:00:00+0000,-5.5054350282485875e-06,8.829796610169501e-06,295
2024-06-25 00:00:00+0000,5.604715254237289e-05,0.00024710728813559323,295
2024-06-26 00:00:00+0000,4.922903716216216e-05,0.0002253076013513514,296
2024-06-27 00:00:00+0000,2.1223170594837264e-05,8.911333333333336e-05,297
2024-06-28 00:00:00+0000,4.2362323232323244e-05,0.00018585872053872058,297
2024-06-29 00:00:00+0000,3.416410774410775e-05,0.00012151370370370373,297
2024-06-30 00:00:00+0000,7.087962962962968e-06,8.77107744107747e-06,297
2024-07-01 00:00:00+0000,3.122522446689114e-05,0.0001046684848484849,297
2024-07-02 00:00:00+0000,4.844672278338945e-05,0.00019980814814814818,297
2024-07-03 00:00:00+0000,5.091786756453423e-05,0.00022883478114478115,297
2024-07-04 00:00:00+0000,3.28636129753915e-05,9.54572483221477e-05,298
2024-07-05 00:00:00+0000,-2.0967913870246084e-05,-7.039654362416105e-05,298
2024-07-06 00:00:00+0000,2.538157158836689e-05,9.037667785234902e-05,298
2024-07-07 00:00:00+0000,6.374116331096199e-06,-5.210620805369124e-05,298
2024-07-08 00:00:00+0000,-9.729558165548096e-06,-0.00010051154362416103,298
2024-07-09 00:00:00+0000,2.9425883668903808e-05,0.00011998808724832218,298
2024-07-10 00:00:00+0000,2.423111856823267e-05,0.00010820375838926178,298
2024-07-11 00:00:00+0000,1.2920475391498888e-05,3.947684563758404e-06,298
2024-07-12 00:00:00+0000,-2.037591973244146e-06,-6.990973244147157e-05,299
2024-07-13 00:00:00+0000,-8.006978818283165e-06,-0.00012080655518394649,299
2024-07-14 00:00:00+0000,-4.01061259754738e-05,-0.0003560444816053511,299
2024-07-15 00:00:00+0000,1.1378033333333337e-05,-5.605819999999998e-05,300
2024-07-16 00:00:00+0000,4.108039444444445e-05,9.419166666666667e-05,300
2024-07-17 00:00:00+0000,-6.950351605758583e-05,-0.0005525978405315613,301
2024-07-18 00:00:00+0000,1.3578095238095237e-05,-5.62860132890365e-05,301
2024-07-19 00:00:00+0000,4.542418591859186e-05,0.00017652679867986802,303
2024-07-20 00:00:00+0000,6.7580599559956e-05,0.00019320904290429046,303
2024-07-21 00:00:00+0000,5.629586358635864e-05,0.00011276244224422447,303
2024-07-22 00:00:00+0000,4.03977302631579e-05,0.00015668907894736848,304
2024-07-23 00:00:00+0000,-2.5383224043715845e-05,-0.00020394255737704914,305
2024-07-24 00:00:00+0000,1.3530065573770497e-05,7.178236065573775e-05,305
2024-07-25 00:00:00+0000,1.8259527687296422e-05,0.00011069205211726389,307
2024-07-26 00:00:00+0000,3.840623917748918e-05,0.0001816617207792208,308
2024-07-27 00:00:00+0000,5.985614177489178e-05,0.0002803127597402598,308
2024-07-28 00:00:00+0000,4.710167748917749e-05,0.00023355860389610394,308
2024-07-29 00:00:00+0000,5.2763928571428573e-05,0.00022580668831168833,308
2024-07-30 00:00:00+0000,4.750828463203464e-05,0.0001883897402597403,308
2024-07-31 00:00:00+0000,5.62686839266451e-05,0.00024133420711974112,309
2024-08-01 00:00:00+0000,2.7546251348435816e-05,0.00013988158576051785,309
2024-08-02 00:00:00+0000,2.0815496224379722e-05,7.491220064724921e-05,309
2024-08-03 00:00:00+0000,-2.9477081984897515e-05,-0.00017290097087378637,309
2024-08-04 00:00:00+0000,-5.137295577130528e-05,-0.00023869679611650483,309
2024-08-05 00:00:00+0000,-5.9631887810140236e-05,-0.0002293356957928802,309
2024-08-06 00:00:00+0000,-4.633013484358144e-05,-0.00022427718446601939,309
2024-08-07 00:00:00+0000,-1.561131720430107e-05,-5.8320129032258054e-05,310
2024-08-08 00:00:00+0000,2.345367741935484e-05,9.360941935483873e-05,310
2024-08-09 00:00:00+0000,1.592562365591398e-05,7.697619354838712e-05,310
2024-08-10 00:00:00+0000,2.6868483870967746e-05,0.00012528703225806454,310
2024-08-11 00:00:00+0000,-1.0421322580645158e-05,-5.8804e-05,310
2024-08-12 00:00:00+0000,-5.89806935483871e-05,-0.00033784003225806444,310
2024-08-13 00:00:00+0000,4.8625376344086065e-06,-3.294645161290293e-06,310
2024-08-14 00:00:00+0000,6.550397849462367e-06,1.1809258064516159e-05,310
2024-08-15 00:00:00+0000,-3.374632368703108e-05,-0.0001381569774919614,311
2024-08-16 00:00:00+0000,-6.289019292604502e-05,-0.000341980578778135,311
2024-08-17 00:00:00+0000,-5.177068595927117e-05,-0.000318506655948553,311
2024-08-18 00:00:00+0000,-2.4123890675241158e-05,-0.00017424353697749196,311
2024-08-19 00:00:00+0000,-1.8012792068595926e-05,-8.613491961414789e-05,311
2024-08-20 00:00:00+0000,-3.5844935897435896e-05,-0.0001846917628205128,312
2024-08-21 00:00:00+0000,-1.3221971153846149e-05,-6.189442307692306e-05,312
2024-08-22 00:00:00+0000,2.3386880341880346e-05,8.43566025641026e-05,312
2024-08-23 00:00:00+0000,2.920333333333334e-05,0.00012041189102564104,312
2024-08-24 00:00:00+0000,6.568308760683761e-05,0.00027656544871794875,312
2024-08-25 00:00:00+0000,5.919369658119658e-05,0.00025267516025641025,312
2024-08-26 00:00:00+0000,5.0924771762208064e-05,0.00020031742038216561,314
2024-08-27 00:00:00+0000,2.664108994708995e-05,0.00010826815873015875,315
2024-08-28 00:00:00+0000,-3.907302645502645e-05,-9.473092063492063e-05,315
2024-08-29 00:00:00+0000,-1.4555338624338616e-05,5.491682539682557e-06,315
2024-08-30 00:00:00+0000,-6.166921164021163e-05,-0.0001665093015873016,315
2024-08-31 00:00:00+0000,1.0141132275132279e-05,5.612593650793654e-05,315
2024-09-01 00:00:00+0000,-1.1881291005291003e-05,-1.7327682539682513e-05,315
2024-09-02 00:00:00+0000,-6.769690400843881e-05,-0.00021490569620253162,316
2024-09-03 00:00:00+0000,1.3025378548895904e-05,9.812630914826501e-05,317
2024-09-04 00:00:00+0000,-3.189007337526205e-05,-8.291371069182388e-05,318
2024-09-05 00:00:00+0000,3.07164367816092e-05,0.000121258275862069,319
2024-09-06 00:00:00+0000,-6.379263322884007e-06,-6.460786833855796e-05,319
2024-09-07 00:00:00+0000,7.816870428422156e-06,4.3921222570532935e-05,319
2024-09-08 00:00:00+0000,1.9403275862068967e-05,0.00010555410658307213,319
2024-09-09 00:00:00+0000,3.970818181818182e-05,0.00016756351097178685,319
2024-09-10 00:00:00+0000,5.587005208333334e-05,0.00022793656250000004,320
2024-09-11 00:00:00+0000,4.083529075804777e-05,0.00016758401869158883,321
2024-09-12 00:00:00+0000,4.329528037383178e-05,0.00017335691588785048,321
2024-09-13 00:00:00+0000,3.630705882352942e-05,0.0001625081114551084,323
2024-09-14 00:00:00+0000,2.9843297213622297e-05,0.00016718356037151704,323
2024-09-15 00:00:00+0000,2.999794117647059e-05,0.0001315299690402477,323
2024-09-16 00:00:00+0000,3.57632201646091e-06,-8.68209876543193e-07,324
2024-09-17 00:00:00+0000,1.5932510288065847e-05,5.2476604938271626e-05,324
2024-09-18 00:00:00+0000,3.3551692150866465e-05,0.0001366307033639144,327
2024-09-19 00:00:00+0000,5.5143836382113826e-05,0.000240903262195122,328
2024-09-20 00:00:00+0000,5.321920731707317e-05,0.0002334821646341464,328
2024-09-21 00:00:00+0000,2.1124669715447158e-05,-2.101948170731703e-05,328
2024-09-22 00:00:00+0000,4.265039126016261e-05,0.0001497425304878049,328
2024-09-23 00:00:00+0000,6.421417426545087e-05,0.00026401638297872344,329
2024-09-24 00:00:00+0000,8.004170212765958e-05,0.000336966990881459,329
2024-09-25 00:00:00+0000,8.007807150050353e-05,0.0003410921148036254,331
2024-09-26 00:00:00+0000,7.989534136546185e-05,0.00033987024096385546,332
2024-09-27 00:00:00+0000,9.173915160642571e-05,0.0003937599698795181,332
2024-09-28 00:00:00+0000,9.006398092369478e-05,0.00038341864457831326,332
2024-09-29 00:00:00+0000,7.421100401606425e-05,0.0003045661445783133,332
2024-09-30 00:00:00+0000,6.400065065065065e-05,0.00027961608108108114,333
2024-10-01 00:00:00+0000,6.81496756487026e-05,0.000285753383233533,334
2024-10-02 00:00:00+0000,3.958987562189055e-05,0.0001460842089552239,335
2024-10-03 00:00:00+0000,1.2831791044776125e-05,5.9397731343283616e-05,335
2024-10-04 00:00:00+0000,1.166497023809524e-05,6.225663690476193e-05,336
2024-10-05 00:00:00+0000,3.616832341269842e-05,0.00017000116071428574,336
2024-10-06 00:00:00+0000,7.333467261904767e-06,6.003693452380955e-05,336
2024-10-07 00:00:00+0000,2.414450544015826e-05,0.0001522905637982196,337
2024-10-08 00:00:00+0000,5.341908506429278e-05,0.00021261290801186946,337
2024-10-09 00:00:00+0000,3.572738658777121e-05,0.0001553656213017752,338
2024-10-10 00:00:00+0000,3.147261553588988e-05,0.00013397041297935104,339
2024-10-11 00:00:00+0000,4.806597549019608e-05,0.00020701480882352944,340
2024-10-12 00:00:00+0000,6.272438235294118e-05,0.00028334708823529416,340
2024-10-13 00:00:00+0000,5.385979901960784e-05,0.0002616470294117647,340
2024-10-14 00:00:00+0000,7.172740469208212e-05,0.00032710721407624635,341
2024-10-15 00:00:00+0000,8.415302052785924e-05,0.00038248483870967744,341
2024-10-16 00:00:00+0000,5.788343079922027e-05,0.00024201236842105267,342
2024-10-17 00:00:00+0000,3.502324154589372e-05,0.00018025101449275366,345
2024-10-18 00:00:00+0000,3.7748913043478265e-05,0.00018909715942028987,345
2024-10-19 00:00:00+0000,3.425837198067633e-05,0.00018432820289855073,345
2024-10-20 00:00:00+0000,3.37786811594203e-05,0.00018869637681159424,345
2024-10-21 00:00:00+0000,6.900991329479769e-05,0.0003047332947976879,346
2024-10-22 00:00:00+0000,7.379273603082852e-05,0.0003047591907514451,346
2024-10-23 00:00:00+0000,4.9181681075888574e-05,0.0002460163976945245,347
2024-10-24 00:00:00+0000,4.847605859750241e-05,0.0002223368126801153,347
2024-10-25 00:00:00+0000,4.899962273161414e-05,0.0002071025501432665,349
2024-10-26 00:00:00+0000,1.1984312320916908e-05,2.0557936962750736e-05,349
2024-10-27 00:00:00+0000,1.973374403056352e-05,8.244444126074501e-05,349
2024-10-28 00:00:00+0000,3.107813753581662e-05,0.000131205329512894,349
2024-10-29 00:00:00+0000,6.675458571428573e-05,0.00026635094285714294,350
2024-10-30 00:00:00+0000,8.166582857142858e-05,0.00034173080000000005,350
2024-10-31 00:00:00+0000,7.13136761904762e-05,0.00028149060000000006,350
2024-11-01 00:00:00+0000,5.83764007597341e-05,0.00022232780626780632,351
2024-11-02 00:00:00+0000,-2.8955128205128213e-06,-7.480458689458688e-05,351
2024-11-03 00:00:00+0000,-1.2901282051282045e-05,-0.00011183840455840453,351
2024-11-04 00:00:00+0000,1.1354947768281106e-05,2.304509971509974e-05,351
2024-11-05 00:00:00+0000,3.1149829059829065e-05,0.00012042287749287752,351
2024-11-06 00:00:00+0000,7.437680911680912e-05,0.00029091136752136754,351
2024-11-07 00:00:00+0000,9.407995738636363e-05,0.0003689876704545455,352
2024-11-08 00:00:00+0000,8.345967422096319e-05,0.0003102673654390935,353
2024-11-09 00:00:00+0000,7.483462511803589e-05,0.0002774297337110482,353
2024-11-10 00:00:00+0000,0.00020766376298394712,0.0009118581019830029,353
2024-11-11 00:00:00+0000,0.00017535296244131456,0.0007355625633802816,355
2024-11-12 00:00:00+0000,0.00026784394194756555,0.0011641741573033707,356
2024-11-13 00:00:00+0000,9.50634925093633e-05,0.0003959209550561798,356
2024-11-14 00:00:00+0000,0.0001537131337047354,0.0006585509749303622,359
2024-11-15 00:00:00+0000,0.0001254227112349118,0.0005423629805013929,359
2024-11-16 00:00:00+0000,0.0002102811374187558,0.0009206315598885795,359
2024-11-17 00:00:00+0000,0.00021239562674094705,0.0008908225626740947,359
2024-11-18 00:00:00+0000,0.00023059151851851853,0.0009814672777777777,360
2024-11-19 00:00:00+0000,0.0002237505156537753,0.0009922218784530388,362
2024-11-20 00:00:00+0000,0.00010530284069981585,0.00043362698895027627,362
2024-11-21 00:00:00+0000,9.644244963369965e-05,0.00040559252747252755,364
2024-11-22 00:00:00+0000,0.00018342013698630137,0.0007756245205479453,365
2024-11-23 00:00:00+0000,0.0003534438127853881,0.001531754904109589,365
2024-11-24 00:00:00+0000,0.00022408615525114156,0.0009910400547945206,365
2024-11-25 00:00:00+0000,0.00020791299635701275,0.0009630034699453551,366
2024-11-26 00:00:00+0000,7.471541780199819e-05,0.0002480685013623979,367
2024-11-27 00:00:00+0000,0.00013459311141304347,0.0005461523641304347,368
2024-11-28 00:00:00+0000,0.00022767560688405797,0.0009969045380434783,368
2024-11-29 00:00:00+0000,0.0002861324709562109,0.0012801240482573726,373
2024-11-30 00:00:00+0000,0.00041875941018766757,0.001799454584450402,373
2024-12-01 00:00:00+0000,0.00035731347184986593,0.0015230958981233243,373
2024-12-02 00:00:00+0000,0.0002874184625668449,0.0012656629144385026,374
2024-12-03 00:00:00+0000,0.0004342404634581105,0.0019000251604278074,374
2024-12-04 00:00:00+0000,0.0006499087878787879,0.0028048374064171123,374
2024-12-05 00:00:00+0000,0.000659063554964539,0.0028412444680851064,376
2024-12-06 00:00:00+0000,0.0005579685670194003,0.0023598208994708996,378
2024-12-07 00:00:00+0000,0.0006748807892416225,0.002923556904761905,378
2024-12-08 00:00:00+0000,0.0006080487037037037,0.0026394097354497355,378
2024-12-09 00:00:00+0000,0.00028798911169744946,0.0012084892348284961,379
2024-12-10 00:00:00+0000,-4.015705263157894e-05,-0.0003097821578947368,380
2024-12-11 00:00:00+0000,4.1747785087719294e-05,9.502218421052635e-05,380
2024-12-12 00:00:00+0000,9.67538057742782e-05,0.0004004863779527559,381
2024-12-13 00:00:00+0000,7.856094240837697e-05,0.0003276979581151833,382
2024-12-14 00:00:00+0000,7.315075916230366e-05,0.0003356189267015707,382
2024-12-15 00:00:00+0000,3.062544066317627e-05,0.00015300986910994768,382
2024-12-16 00:00:00+0000,3.3531787641427335e-05,9.375884595300263e-05,383
2024-12-17 00:00:00+0000,6.084138020833333e-05,0.00023292614583333334,384
2024-12-18 00:00:00+0000,7.033095920138889e-05,0.0002883486458333334,384
2024-12-19 00:00:00+0000,4.232101128472223e-05,0.0001648792447916667,384
