symbol,funding_interval_minutes,funding_events_per_day,mean_rate_per_interval,mean_abs_rate_per_interval,std_rate_per_interval,mean_daily_rate,mean_daily_abs_rate,std_daily_rate,max_abs_rate,max_daily_abs_rate,count,positive_count,negative_count,positive_pct,mean_positive,mean_negative,first_date,last_date,max_timestamp,max_rate_value,sharpe_ratio,annual_return
BANANAUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,8,8,0,100.0,0.005,0.0,2025-05-14 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-14 20:00:00+00:00,0.005,0.0,11.570174904772411
BANDUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,4,4,0,100.0,0.01,0.0,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 00:00:00+00:00,0.01,0.0,11.570174904772411
BANKUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,8,8,0,100.0,0.005,0.0,2025-05-14 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-14 20:00:00+00:00,0.005,0.0,11.570174904772411
BANUSDT,120,12.0,0.0025,0.0025,0.0,0.030000000000000002,0.030000000000000002,0.0,0.0025,0.030000000000000002,16,16,0,100.0,0.0025,0.0,2025-05-14 18:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-14 18:00:00+00:00,0.0025,0.0,11.570174904772411
BATUSDT,480,3.0,0.0070675,0.0078685,0.005779981632035405,0.021202500000000003,0.0236055,0.01733994489610622,0.01,0.030000000000000002,4,3,1,75.0,0.009957333333333332,-0.001602,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 00:00:00+00:00,0.01,1.3613365060520317,8.045356648868651
BBUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,8,8,0,100.0,0.005,0.0,2025-05-14 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-14 20:00:00+00:00,0.005,0.0,11.570174904772411
BCHPERP,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,8,8,0,100.0,0.005,0.0,2025-05-14 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-14 20:00:00+00:00,0.005,0.0,11.570174904772411
BCHUSDT,480,3.0,-0.0219915,0.0219915,0.009706926753612597,-0.0659745,0.0659745,0.02912078026083779,0.027811999999999996,0.083436,4,0,4,0.0,0.0,-0.0219915,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 16:00:00+00:00,-0.027811999999999996,2.2655471250790566,-21.406909342510605
BEAMUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,8,8,0,100.0,0.005,0.0,2025-05-14 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-14 20:00:00+00:00,0.005,0.0,11.570174904772411
BELUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,4,4,0,100.0,0.01,0.0,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 00:00:00+00:00,0.01,0.0,11.570174904772411
BERAUSDT,120,12.0,-0.0182190625,0.0185315625,0.01375292016249034,-0.21862875,0.22237875,0.16503504194988408,0.046953,0.5634359999999999,16,1,15,6.25,0.0025,-0.019600333333333338,2025-05-14 18:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-16 00:00:00+00:00,-0.046953,1.3474638317571936,-55.016234779950715
BICOUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,4,4,0,100.0,0.01,0.0,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 00:00:00+00:00,0.01,0.0,11.570174904772411
BIGTIMEUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,8,8,0,100.0,0.005,0.0,2025-05-14 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-14 20:00:00+00:00,0.005,0.0,11.570174904772411
BIOUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,8,8,0,100.0,0.005,0.0,2025-05-14 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-14 20:00:00+00:00,0.005,0.0,11.570174904772411
BLASTUSDT,480,3.0,-0.033913,0.033913,0.030488103964224036,-0.101739,0.101739,0.09146431189267211,0.073728,0.22118400000000002,4,0,4,0.0,0.0,-0.033913,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-16 00:00:00+00:00,-0.073728,1.1123354879593323,-31.032608549058438
BLURUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,4,4,0,100.0,0.01,0.0,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 00:00:00+00:00,0.01,0.0,11.570174904772411
BMTUSDT,240,6.0,-0.0015568749999999997,0.006812625000000001,0.00835549670982265,-0.009341249999999999,0.04087575,0.0501329802589359,0.015811,0.09486599999999999,8,5,3,62.5,0.004204599999999999,-0.011159333333333334,2025-05-14 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-16 00:00:00+00:00,-0.015811,0.8153465002255506,-3.352239812790392
BNBPERP,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,4,4,0,100.0,0.01,0.0,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 00:00:00+00:00,0.01,0.0,11.570174904772411
BNBUSDT,480,3.0,0.009671,0.009671,0.0006526775620472947,0.029012999999999997,0.029012999999999997,0.0019580326861418844,0.01,0.030000000000000002,4,4,0,100.0,0.009671,0.0,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 00:00:00+00:00,0.01,14.817423736254032,11.169079038145702
BNTUSDT,480,3.0,0.00541475,0.00958525,0.009170500000000002,0.016244250000000002,0.028755750000000004,0.027511499999999998,0.01,0.030000000000000002,4,3,1,75.0,0.01,-0.008341,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 08:00:00+00:00,0.01,1.0452265416280466,6.107940572726123
BOBAUSDT,480,3.0,-0.01861125,0.03361125,0.057222499999999996,-0.055833749999999994,0.10083375,0.1716675,0.104445,0.31333500000000003,4,3,1,75.0,0.01,-0.104445,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-16 00:00:00+00:00,-0.104445,0.587378216610599,-18.44153829626507
BOMEUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,8,8,0,100.0,0.005,0.0,2025-05-14 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-14 20:00:00+00:00,0.005,0.0,11.570174904772411
BRETTUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,8,8,0,100.0,0.005,0.0,2025-05-14 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-14 20:00:00+00:00,0.005,0.0,11.570174904772411
BROCCOLIUSDT,240,6.0,0.014447750000000002,0.014447750000000002,0.014929127357044589,0.0866865,0.0866865,0.08957476414226753,0.045409,0.27245400000000003,8,8,0,100.0,0.014447750000000002,0.0,2025-05-14 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 12:00:00+00:00,0.045409,0.9677558275489262,37.19988123634703
BRUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,8,8,0,100.0,0.005,0.0,2025-05-14 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-14 20:00:00+00:00,0.005,0.0,11.570174904772411
BSVUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,8,8,0,100.0,0.005,0.0,2025-05-14 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-14 20:00:00+00:00,0.005,0.0,11.570174904772411
BSWUSDT,240,6.0,0.0005493749999999998,0.006950625,0.008318465430895292,0.0032962500000000023,0.041703750000000005,0.049910792585371754,0.014922000000000001,0.089532,8,6,2,75.0,0.005,-0.012802500000000001,2025-05-14 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 00:00:00+00:00,-0.014922000000000001,0.8355657732476656,1.210377918901595
BTCPERP,480,3.0,5.000000000000164e-07,0.0017844999999999998,0.0024609760258889157,1.5000000000000703e-06,0.0053535,0.007382928077666746,0.0035700000000000003,0.01071,4,1,3,25.0,0.0035700000000000003,-0.0011893333333333333,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 16:00:00+00:00,0.0035700000000000003,0.7251188070210601,0.0005475014913436382
BTCUSDT,480,3.0,-0.0010232499999999999,0.00271325,0.0031845107813707695,-0.0030697500000000004,0.00813975,0.009553532344112308,0.003808,0.011424,4,1,3,25.0,0.00338,-0.002491,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 00:00:00+00:00,-0.003808,0.8520147006166153,-1.1142219960442845
C98USDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,4,4,0,100.0,0.01,0.0,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 00:00:00+00:00,0.01,0.0,11.570174904772411
CAKEUSDT,240,6.0,0.0008826250000000004,0.0049111250000000006,0.006176176925146678,0.005295750000000001,0.02946675,0.03705706155088007,0.012481999999999998,0.07489199999999999,8,6,2,75.0,0.0038624999999999996,-0.008057,2025-05-14 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 08:00:00+00:00,-0.012481999999999998,0.7951723306377537,1.951698976752203
CARVUSDT,240,6.0,0.006271125000000001,0.006271125000000001,0.003595284428943001,0.03762675000000001,0.03762675000000001,0.021571706573658006,0.015169,0.091014,8,8,0,100.0,0.006271125000000001,0.0,2025-05-14 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 04:00:00+00:00,0.015169,1.7442639446035946,14.718579232746464
CATIUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,8,8,0,100.0,0.005,0.0,2025-05-14 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-14 20:00:00+00:00,0.005,0.0,11.570174904772411
CELOUSDT,480,3.0,0.00552125,0.00552125,0.0040091500657870125,0.016563750000000002,0.016563750000000002,0.012027450197361036,0.01,0.030000000000000002,4,4,0,100.0,0.00552125,0.0,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 00:00:00+00:00,0.01,1.3771622187747061,6.231732861150219
CELRUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,4,4,0,100.0,0.01,0.0,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 00:00:00+00:00,0.01,0.0,11.570174904772411
CETUSUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,8,8,0,100.0,0.005,0.0,2025-05-14 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-14 20:00:00+00:00,0.005,0.0,11.570174904772411
CFXUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,4,4,0,100.0,0.01,0.0,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 00:00:00+00:00,0.01,0.0,11.570174904772411
CGPTUSDT,120,12.0,0.0025,0.0025,0.0,0.030000000000000002,0.030000000000000002,0.0,0.0025,0.030000000000000002,16,16,0,100.0,0.0025,0.0,2025-05-14 18:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-14 18:00:00+00:00,0.0025,0.0,11.570174904772411
CHESSUSDT,240,6.0,0.004952375,0.004952375,0.00013470384181603728,0.029714250000000005,0.029714250000000005,0.0008082230508962231,0.005,0.030000000000000002,8,8,0,100.0,0.004952375,0.0,2025-05-14 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-14 20:00:00+00:00,0.005,36.764912813425006,11.453903967239153
CHILLGUYUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,8,8,0,100.0,0.005,0.0,2025-05-14 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-14 20:00:00+00:00,0.005,0.0,11.570174904772411
CHRUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,4,4,0,100.0,0.01,0.0,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 00:00:00+00:00,0.01,0.0,11.570174904772411
CHZUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,4,4,0,100.0,0.01,0.0,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 00:00:00+00:00,0.01,0.0,11.570174904772411
CKBUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,4,4,0,100.0,0.01,0.0,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 00:00:00+00:00,0.01,0.0,11.570174904772411
CLANKERUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,8,8,0,100.0,0.005,0.0,2025-05-14 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-14 20:00:00+00:00,0.005,0.0,11.570174904772411
CLOUDUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,4,4,0,100.0,0.01,0.0,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 00:00:00+00:00,0.01,0.0,11.570174904772411
COMPUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,4,4,0,100.0,0.01,0.0,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 00:00:00+00:00,0.01,0.0,11.570174904772411
COOKIEUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,8,8,0,100.0,0.005,0.0,2025-05-14 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-14 20:00:00+00:00,0.005,0.0,11.570174904772411
COOKUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,4,4,0,100.0,0.01,0.0,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 00:00:00+00:00,0.01,0.0,11.570174904772411
COREUSDT,480,3.0,-0.029348,0.029348,0.016639351609963653,-0.088044,0.088044,0.04991805482989095,0.049237,0.147711,4,0,4,0.0,0.0,-0.029348,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 08:00:00+00:00,-0.049237,1.7637706497184906,-27.49409306312961
COSUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,8,8,0,100.0,0.005,0.0,2025-05-14 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-14 20:00:00+00:00,0.005,0.0,11.570174904772411
COTIUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,4,4,0,100.0,0.01,0.0,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 00:00:00+00:00,0.01,0.0,11.570174904772411
COWUSDT,120,12.0,0.0025,0.0025,0.0,0.030000000000000002,0.030000000000000002,0.0,0.0025,0.030000000000000002,16,16,0,100.0,0.0025,0.0,2025-05-14 18:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-14 18:00:00+00:00,0.0025,0.0,11.570174904772411
CPOOLUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,8,8,0,100.0,0.005,0.0,2025-05-14 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-14 20:00:00+00:00,0.005,0.0,11.570174904772411
CROUSDT,480,3.0,0.006341,0.008659,0.007318,0.019023,0.025977,0.021954,0.01,0.030000000000000002,4,3,1,75.0,0.01,-0.004636,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 00:00:00+00:00,0.01,1.1832467887400928,7.189418164822192
CRVPERP,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,8,8,0,100.0,0.005,0.0,2025-05-14 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-14 20:00:00+00:00,0.005,0.0,11.570174904772411
CRVUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,4,4,0,100.0,0.01,0.0,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 00:00:00+00:00,0.01,0.0,11.570174904772411
CTCUSDT,240,6.0,0.0014013750000000003,0.006098625000000001,0.006801070901756156,0.008408250000000003,0.03659175,0.04080642541053694,0.011942000000000001,0.071652,8,6,2,75.0,0.005,-0.0093945,2025-05-14 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 12:00:00+00:00,-0.011942000000000001,0.8967153979272923,3.1164578557106637
CTKUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,8,8,0,100.0,0.005,0.0,2025-05-14 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-14 20:00:00+00:00,0.005,0.0,11.570174904772411
CTSIUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,4,4,0,100.0,0.01,0.0,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 00:00:00+00:00,0.01,0.0,11.570174904772411
CVCUSDT,480,3.0,-0.10215175,0.10715175,0.17332052661927652,-0.30645525,0.32145525,0.5199615798578295,0.360489,1.081467,4,1,3,25.0,0.01,-0.13953566666666667,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 16:00:00+00:00,-0.360489,0.6182288508468143,-67.38112631304466
CVXUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,8,8,0,100.0,0.005,0.0,2025-05-14 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-14 20:00:00+00:00,0.005,0.0,11.570174904772411
CYBERUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,8,8,0,100.0,0.005,0.0,2025-05-14 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-14 20:00:00+00:00,0.005,0.0,11.570174904772411
DARKUSDT,240,6.0,0.0075829999999999995,0.0075829999999999995,0.0043378868127234484,0.045498000000000004,0.045498000000000004,0.026027320876340694,0.016745,0.10047,8,8,0,100.0,0.0075829999999999995,0.0,2025-05-14 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 00:00:00+00:00,0.016745,1.7480861828294632,18.06084400092438
DASHUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,4,4,0,100.0,0.01,0.0,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 00:00:00+00:00,0.01,0.0,11.570174904772411
DATAUSDT,480,3.0,0.00692825,0.00807175,0.0061435,0.02078475,0.02421525,0.0184305,0.01,0.030000000000000002,4,3,1,75.0,0.01,-0.002287,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 00:00:00+00:00,0.01,1.3138683161064542,7.880770503548384
DBRUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,4,4,0,100.0,0.01,0.0,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 00:00:00+00:00,0.01,0.0,11.570174904772411
DEEPUSDT,480,3.0,-0.103243,0.103243,0.06171391974263181,-0.309729,0.309729,0.1851417592278954,0.156381,0.469143,4,0,4,0.0,0.0,-0.103243,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 16:00:00+00:00,-0.156381,1.6729289021108802,-67.76976611594789
DEGENUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,8,8,0,100.0,0.005,0.0,2025-05-14 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-14 20:00:00+00:00,0.005,0.0,11.570174904772411
DENTUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,4,4,0,100.0,0.01,0.0,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 00:00:00+00:00,0.01,0.0,11.570174904772411
DEXEUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,8,8,0,100.0,0.005,0.0,2025-05-14 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-14 20:00:00+00:00,0.005,0.0,11.570174904772411
DGBUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,4,4,0,100.0,0.01,0.0,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 00:00:00+00:00,0.01,0.0,11.570174904772411
DODOUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,8,8,0,100.0,0.005,0.0,2025-05-14 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-14 20:00:00+00:00,0.005,0.0,11.570174904772411
DOGEPERP,480,3.0,0.0013897499999999997,0.00602825,0.007458010073069088,0.0041692499999999985,0.01808475,0.02237403021920727,0.008355,0.025065,4,2,2,50.0,0.007418,-0.0046385,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 08:00:00+00:00,0.008355,0.808292016360777,1.5333820155997158
DOGEUSDT,480,3.0,0.0020387500000000006,0.00747725,0.008659428286555644,0.00611625,0.02243175,0.02597828485966693,0.01,0.030000000000000002,4,2,2,50.0,0.009516,-0.005438500000000001,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 00:00:00+00:00,0.01,0.8634807925609759,2.257466658367946
DOGSUSDT,240,6.0,0.00494875,0.00494875,0.0001449568901432424,0.029692500000000004,0.029692500000000004,0.0008697413408594555,0.005,0.030000000000000002,8,8,0,100.0,0.00494875,0.0,2025-05-14 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-14 20:00:00+00:00,0.005,34.1394603258236,11.44505889881997
DOGUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,4,4,0,100.0,0.01,0.0,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 00:00:00+00:00,0.01,0.0,11.570174904772411
DOODUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,8,8,0,100.0,0.005,0.0,2025-05-14 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-14 20:00:00+00:00,0.005,0.0,11.570174904772411
DOTPERP,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,4,4,0,100.0,0.01,0.0,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 00:00:00+00:00,0.01,0.0,11.570174904772411
DOTUSDT,480,3.0,0.0064347499999999995,0.0064347499999999995,0.0028525710479028097,0.01930425,0.01930425,0.008557713143708429,0.01,0.030000000000000002,4,4,0,100.0,0.0064347499999999995,0.0,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 00:00:00+00:00,0.01,2.2557720358028535,7.299490196361269
DRIFTUSDT,240,6.0,0.0043395,0.0044104999999999995,0.0018681761158948586,0.026037,0.026463,0.011209056695369151,0.005,0.030000000000000002,8,7,1,87.5,0.005000000000000001,-0.00028399999999999996,2025-05-14 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-14 20:00:00+00:00,0.005,2.3608587876027767,9.968379568178577
DUCKUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,8,8,0,100.0,0.005,0.0,2025-05-14 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-14 20:00:00+00:00,0.005,0.0,11.570174904772411
DUSKUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,4,4,0,100.0,0.01,0.0,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 00:00:00+00:00,0.01,0.0,11.570174904772411
DYDXUSDT,480,3.0,-0.00019274999999999945,0.01019275,0.012179720505140228,-0.0005782499999999987,0.030578250000000005,0.036539161515420686,0.014223999999999999,0.042672,4,2,2,50.0,0.01,-0.0103855,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 08:00:00+00:00,-0.014223999999999999,0.8368623890587914,-0.2108392813114368
DYMUSDT,240,6.0,0.0006457500000000002,0.00436625,0.004970822919799095,0.0038745000000000003,0.026197500000000002,0.02982493751879457,0.008103,0.048618,8,5,3,62.5,0.0040096,-0.004960666666666667,2025-05-14 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 20:00:00+00:00,-0.008103,0.8783756875765896,1.4242117216928474
EDUUSDT,480,3.0,0.01,0.01,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.030000000000000002,4,4,0,100.0,0.01,0.0,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 00:00:00+00:00,0.01,0.0,11.570174904772411
EGLDUSDT,480,3.0,-0.02159575,0.026595750000000005,0.04810297411716522,-0.06478725,0.07978725,0.14430892235149567,0.09327400000000001,0.279822,4,1,3,25.0,0.01,-0.03212766666666667,2025-05-15 00:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-15 08:00:00+00:00,-0.09327400000000001,0.5528920090308821,-21.0653663304888
EIGENUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,8,8,0,100.0,0.005,0.0,2025-05-14 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-14 20:00:00+00:00,0.005,0.0,11.570174904772411
ELXUSDT,240,6.0,0.005,0.005,0.0,0.030000000000000002,0.030000000000000002,0.0,0.005,0.030000000000000002,8,8,0,100.0,0.005,0.0,2025-05-14 20:00:00+00:00,2025-05-16 00:00:00+00:00,2025-05-14 20:00:00+00:00,0.005,0.0,11.570174904772411
